0h 17m 53s,11/3/2013 15:16,11th Street & Marquette,30040,11/3/2013 15:34,Hennepin & Central Avenue NE,30005,N00639
0h 23m 46s,11/3/2013 15:17,Lake Street & Knox Ave S,30158,11/3/2013 15:41,YWCA Downtown,30006,N00108
0h 4m 17s,11/3/2013 15:16,9th Street & 4th Ave.,30007,11/3/2013 15:20,Nicollet Mall and Grant Street,30052,N01765
0h 22m 50s,11/3/2013 15:15,27th Ave S & East Lake Street,30161,11/3/2013 15:37,Minnehaha Park,30149,N01117
0h 22m 59s,11/3/2013 15:14,27th Ave S & East Lake Street,30161,11/3/2013 15:37,Minnehaha Park,30149,N01019
0h 28m 4s,11/3/2013 15:15,Hennepin Ave. & 4th Street,30055,11/3/2013 15:43,Portland Ave. & Washington Ave.,30090,N00918
0h 10m 54s,11/3/2013 15:14,Upper Landing,30134,11/3/2013 15:25,Kellogg Blvd W & Smith Ave,30124,N01848
0h 11m 15s,11/3/2013 15:14,Upper Landing,30134,11/3/2013 15:25,Kellogg Blvd W & Smith Ave,30124,N00378
0h 46m 29s,11/3/2013 15:13,Downtown Library,30036,11/3/2013 15:59,Lake Street & Knox Ave S,30158,N00081
0h 46m 53s,11/3/2013 15:13,Downtown Library,30036,11/3/2013 15:59,Lake Street & Knox Ave S,30158,N01736
0h 5m 45s,11/3/2013 15:11,McNamara Center,30057,11/3/2013 15:17,Social Sciences,30019,N00047
0h 20m 15s,11/3/2013 15:10,Lake Street & Knox Ave S,30158,11/3/2013 15:31,Lake Street & Knox Ave S,30158,N00166
0h 16m 38s,11/3/2013 15:10,100 Main Street SE,30000,11/3/2013 15:27,Washington & 2nd Ave. N,30021,N09991
0h 15m 44s,11/3/2013 15:08,Washington Ave N & 9th Ave N,30065,11/3/2013 15:24,Minneapolis Park & Recreation Board,30145,N00476
0h 12m 53s,11/3/2013 15:04,Lake Street & Lyndale,30013,11/3/2013 15:17,MCAD,30018,N00541
0h 3m 23s,11/3/2013 15:04,Currie Park,30037,11/3/2013 15:07,4th Street S & 19th Ave.,30027,N00944
0h 3m 32s,11/3/2013 15:04,Currie Park,30037,11/3/2013 15:08,4th Street S & 19th Ave.,30027,N00644
0h 22m 58s,11/3/2013 15:03,West 36th Street & Bryant Ave S,30095,11/3/2013 15:26,Midtown YWCA,30080,N00275
0h 4m 56s,11/3/2013 15:02,11th Street & Hennepin,30004,11/3/2013 15:07,Hennepin Ave. & 4th Street,30055,N01882
0h 32m 7s,11/3/2013 15:02,Lake Harriet Bandshell,30157,11/3/2013 15:34,Lake Nokomis,30156,N01747
0h 31m 42s,11/3/2013 15:01,Coffman Memorial Union,30024,11/3/2013 15:33,Washington & Cedar,30015,N00154
0h 14m 25s,11/3/2013 15:01,University & Bank Street SE,30047,11/3/2013 15:15,Walker Art Center,30016,N01057
0h 44m 22s,11/3/2013 15:00,West 34th Street  & Hennepin Ave S,30073,11/3/2013 15:44,Lake Harriet Bandshell,30157,N00734
0h 24m 4s,11/3/2013 15:00,Coldwater Spring,30153,11/3/2013 15:24,Coldwater Spring,30153,N00049
0h 7m 58s,11/3/2013 14:57,Wabasha Street S & Cesar Chavez Street,30133,11/3/2013 15:05,Wabasha Street S & Cesar Chavez Street,30133,N00309
0h 3m 51s,11/3/2013 14:56,Loring Park,30035,11/3/2013 15:00,West 15th Street & Willow,30093,N00465
0h 16m 1s,11/3/2013 14:55,Lake Nokomis,30156,11/3/2013 15:11,Minnehaha Park,30149,N00126
0h 15m 57s,11/3/2013 14:55,Lake Nokomis,30156,11/3/2013 15:11,Minnehaha Park,30149,N00599
0h 4m 36s,11/3/2013 14:52,Wabasha Street S & Cesar Chavez Street,30133,11/3/2013 14:56,Wabasha Street S & Cesar Chavez Street,30133,N00079
0h 32m 45s,11/3/2013 14:52,4th Street & 17th Ave. SE,30032,11/3/2013 15:24,Walker Art Center,30016,N00235
0h 18m 49s,11/3/2013 14:51,YWCA Downtown,30006,11/3/2013 15:10,Lake Street & Knox Ave S,30158,N00166
0h 32m 56s,11/3/2013 14:51,4th Street & 17th Ave. SE,30032,11/3/2013 15:24,Walker Art Center,30016,N00580
0h 9m 44s,11/3/2013 14:49,Wilder Foundation,30105,11/3/2013 14:59,Grand Ave & Lexington Parkway,30100,N01947
0h 7m 15s,11/3/2013 14:50,Hennepin Ave. & 4th Street,30055,11/3/2013 14:57,Washington & 2nd Ave. N,30021,N00464
0h 20m 40s,11/3/2013 14:49,28th Street & Nicollet Ave. S,30064,11/3/2013 15:09,Downtown Library,30036,N00081
0h 21m 10s,11/3/2013 14:48,28th Street & Nicollet Ave. S,30064,11/3/2013 15:09,Downtown Library,30036,N01984
0h 15m 40s,11/3/2013 14:47,Midtown Exchange,30008,11/3/2013 15:03,Currie Park,30037,N00944
0h 44m 51s,11/3/2013 14:47,YWCA Downtown,30006,11/3/2013 15:32,Emerson Ave. S & 24th Street,30061,C00394
0h 5m 3s,11/3/2013 14:47,Washington & 2nd Ave. N,30021,11/3/2013 14:52,Washington Ave N & 9th Ave N,30065,N00476
0h 44m 46s,11/3/2013 14:47,YWCA Downtown,30006,11/3/2013 15:32,Emerson Ave. S & 24th Street,30061,N01909
0h 15m 51s,11/3/2013 14:47,Midtown Exchange,30008,11/3/2013 15:03,Currie Park,30037,N00644
0h 45m 40s,11/3/2013 14:46,YWCA Downtown,30006,11/3/2013 15:32,Emerson Ave. S & 24th Street,30061,N01921
0h 23m 3s,11/3/2013 14:45,LaSalle Ave & 9th Street S,30167,11/3/2013 15:08,100 Main Street SE,30000,N09991
0h 7m 23s,11/3/2013 14:44,LaSalle Ave & 9th Street S,30167,11/3/2013 14:51,West 15th Street & Willow,30093,N00212
0h 26m 44s,11/3/2013 14:43,Upper Landing,30134,11/3/2013 15:09,Upper Landing,30134,N01848
0h 27m 16s,11/3/2013 14:43,Upper Landing,30134,11/3/2013 15:10,Upper Landing,30134,N00378
0h 31m 37s,11/3/2013 14:42,Chicago Ave & Washington Ave S,30143,11/3/2013 15:13,YWCA Downtown,30006,N00474
0h 9m 7s,11/3/2013 14:40,4th Street S & 19th Ave.,30027,11/3/2013 14:49,Oak Street Ramp,30034,N00284
0h 19m 37s,11/3/2013 14:40,Lake Calhoun Center,30089,11/3/2013 15:00,Lake Harriet Bandshell,30157,N01747
0h 32m 2s,11/3/2013 14:41,Chicago Ave & Washington Ave S,30143,11/3/2013 15:13,YWCA Downtown,30006,N00910
0h 9m 0s,11/3/2013 14:39,St. Catherine University,30102,11/3/2013 14:48,Merriam Park Library,30083,C00542
0h 6m 32s,11/3/2013 14:34,Portland Ave. & Washington Ave.,30090,11/3/2013 14:40,2nd Ave N & N 6th Street,30053,N01041
0h 21m 47s,11/3/2013 14:34,Downtown Library,30036,11/3/2013 14:56,YWCA Downtown,30006,N00770
0h 5m 42s,11/3/2013 14:33,YWCA Downtown,30006,11/3/2013 14:39,Loring Park,30035,N01741
0h 54m 57s,11/3/2013 14:35,YWCA Downtown,30006,11/3/2013 15:30,YWCA Downtown,30006,N01970
0h 3m 38s,11/3/2013 14:33,Loring Park,30035,11/3/2013 14:36,West 15th Street & Willow,30093,N00083
0h 3m 41s,11/3/2013 14:33,Loring Park,30035,11/3/2013 14:36,West 15th Street & Willow,30093,N01139
0h 24m 7s,11/3/2013 14:32,Fort Snelling State Park,30159,11/3/2013 14:56,Coldwater Spring,30153,C00537
0h 23m 26s,11/3/2013 14:30,Lake Nokomis,30156,11/3/2013 14:53,Lake Nokomis,30156,N00599
0h 23m 19s,11/3/2013 14:30,Lake Nokomis,30156,11/3/2013 14:53,Lake Nokomis,30156,N00126
0h 17m 49s,11/3/2013 14:28,Lake Street & Knox Ave S,30158,11/3/2013 14:46,Walker Art Center,30016,N00029
0h 14m 18s,11/3/2013 14:27,Hennepin & Central Avenue NE,30005,11/3/2013 14:41,Downtown Library,30036,N00299
0h 14m 32s,11/3/2013 14:27,Hennepin & Central Avenue NE,30005,11/3/2013 14:41,Downtown Library,30036,N09994
0h 15m 17s,11/3/2013 14:26,Gateway Park,30091,11/3/2013 14:42,LaSalle Ave & 9th Street S,30167,N09991
0h 5m 53s,11/3/2013 14:26,11th Street & Hennepin,30004,11/3/2013 14:32,Downtown Library,30036,N00665
0h 6m 0s,11/3/2013 14:26,Social Sciences,30019,11/3/2013 14:32,McNamara Center,30057,N00457
0h 17m 24s,11/3/2013 14:21,Lake Street & Knox Ave S,30158,11/3/2013 14:38,Midtown Exchange,30008,N00644
0h 18m 49s,11/3/2013 14:20,Merriam Park Library,30083,11/3/2013 14:38,St. Catherine University,30102,N00789
0h 19m 7s,11/3/2013 14:19,Merriam Park Library,30083,11/3/2013 14:39,St. Catherine University,30102,C00542
0h 17m 16s,11/3/2013 14:21,Lake Street & Knox Ave S,30158,11/3/2013 14:38,Midtown Exchange,30008,N00944
0h 12m 47s,11/3/2013 14:18,South 2nd Street & 3rd Ave. S,30030,11/3/2013 14:31,Nicollet & Franklin,30060,N00840
0h 12m 31s,11/3/2013 14:19,4th Street & 13th Ave. SE,30009,11/3/2013 14:31,Washington Ave S & 9th Ave S,30046,C00367
0h 9m 59s,11/3/2013 14:18,Lake Calhoun Center,30089,11/3/2013 14:28,Lake Street & Knox Ave S,30158,N00985
0h 10m 18s,11/3/2013 14:18,Lake Calhoun Center,30089,11/3/2013 14:28,Lake Street & Knox Ave S,30158,N00108
0h 5m 43s,11/3/2013 14:17,East Lake Street & 36th Ave S,30081,11/3/2013 14:22,27th Ave S & East Lake Street,30161,N01019
0h 5m 50s,11/3/2013 14:17,East Lake Street & 36th Ave S,30081,11/3/2013 14:23,27th Ave S & East Lake Street,30161,N01117
0h 29m 59s,11/3/2013 14:14,2nd Street N & 8th Ave. N,30092,11/3/2013 14:44,2nd Street N & 8th Ave. N,30092,N00882
0h 5m 27s,11/3/2013 14:13,YWCA Downtown,30006,11/3/2013 14:19,Downtown Library,30036,N00960
1h 7m 58s,11/3/2013 14:12,Lake Calhoun Center,30089,11/3/2013 15:20,Lake Calhoun Center,30089,N00778
0h 15m 34s,11/3/2013 14:09,Lake Street & Lyndale,30013,11/3/2013 14:25,Nicollet Mall and Grant Street,30052,N01104
1h 9m 51s,11/3/2013 14:10,Lake Calhoun Center,30089,11/3/2013 15:20,Lake Calhoun Center,30089,N00767
0h 3m 58s,11/3/2013 14:08,Washington Ave S & 9th Ave S,30046,11/3/2013 14:12,Park Ave. S & 5th Street,30039,N00699
0h 9m 50s,11/3/2013 14:07,Emerson Ave. S & 24th Street,30061,11/3/2013 14:17,MCAD,30018,N01098
0h 8m 56s,11/3/2013 14:07,Lake Street & Lyndale,30013,11/3/2013 14:16,22nd Street & Lyndale,30017,C00359
0h 56m 46s,11/3/2013 14:06,Washington & Marquette,30028,11/3/2013 15:02,Lake Street & Humboldt,30043,N00270
0h 13m 54s,11/3/2013 14:05,Minnehaha Park,30149,11/3/2013 14:19,38th Street Light Rail,30163,C00351
0h 14m 18s,11/3/2013 14:05,Minnehaha Park,30149,11/3/2013 14:19,38th Street Light Rail,30163,N00878
0h 57m 20s,11/3/2013 14:05,Washington & Marquette,30028,11/3/2013 15:03,Lake Street & Humboldt,30043,N00281
0h 1m 16s,11/3/2013 14:00,Social Sciences,30019,11/3/2013 14:01,4th Street S & 19th Ave.,30027,N00249
0h 9m 1s,11/3/2013 13:58,Lake Street & Knox Ave S,30158,11/3/2013 14:07,Lake Street & Lyndale,30013,N01104
0h 53m 36s,11/3/2013 13:58,Dale Street N & University Ave,30107,11/3/2013 14:51,4th Street & 17th Ave. SE,30032,N00235
0h 53m 37s,11/3/2013 13:57,Dale Street N & University Ave,30107,11/3/2013 14:51,4th Street & 17th Ave. SE,30032,N00580
0h 23m 38s,11/3/2013 13:59,Lake Harriet Bandshell,30157,11/3/2013 14:23,Lake Street & Knox Ave S,30158,N00029
1h 5m 34s,11/3/2013 13:57,26th Street & Hennepin,30044,11/3/2013 15:03,Lake Street & Knox Ave S,30158,N00967
0h 34m 31s,11/3/2013 13:56,26th Street & Hennepin,30044,11/3/2013 14:31,Upton Ave S & Sheridan Ave S,30165,N00555
1h 6m 21s,11/3/2013 13:56,26th Street & Hennepin,30044,11/3/2013 15:02,Lake Street & Knox Ave S,30158,N00263
0h 21m 2s,11/3/2013 13:55,Minnehaha Park,30149,11/3/2013 14:17,East Lake Street & 36th Ave S,30081,N01019
0h 21m 28s,11/3/2013 13:55,Minnehaha Park,30149,11/3/2013 14:17,East Lake Street & 36th Ave S,30081,N01117
0h 42m 53s,11/3/2013 13:55,Cleveland Ave N & Laurel Ave,30114,11/3/2013 14:38,Cleveland Ave N & Laurel Ave,30114,N00471
0h 42m 52s,11/3/2013 13:55,Cleveland Ave N & Laurel Ave,30114,11/3/2013 14:38,Cleveland Ave N & Laurel Ave,30114,N00337
0h 54m 45s,11/3/2013 13:50,Emerson Ave. S & 24th Street,30061,11/3/2013 14:45,YWCA Downtown,30006,N00166
0h 7m 33s,11/3/2013 13:50,6th Ave. SE & University Ave.,30088,11/3/2013 13:57,Chicago Ave & Washington Ave S,30143,N00161
0h 3m 36s,11/3/2013 13:49,McNamara Center,30057,11/3/2013 13:53,Williamson Hall,30025,C00514
0h 54m 11s,11/3/2013 13:49,Emerson Ave. S & 24th Street,30061,11/3/2013 14:44,YWCA Downtown,30006,C00394
0h 21m 44s,11/3/2013 13:50,Walker Art Center,30016,11/3/2013 14:12,Chicago Ave & Washington Ave S,30143,N00910
0h 8m 22s,11/3/2013 13:48,West 15th Street & Willow,30093,11/3/2013 13:57,Downtown Library,30036,N00373
0h 54m 45s,11/3/2013 13:49,Emerson Ave. S & 24th Street,30061,11/3/2013 14:43,YWCA Downtown,30006,N01909
0h 11m 59s,11/3/2013 13:47,Coldwater Spring,30153,11/3/2013 13:59,Minnehaha Park,30149,C00351
0h 12m 25s,11/3/2013 13:47,Coldwater Spring,30153,11/3/2013 13:59,Minnehaha Park,30149,N00878
0h 4m 27s,11/3/2013 13:46,Downtown Library,30036,11/3/2013 13:51,YWCA Downtown,30006,N00960
0h 38m 14s,11/3/2013 13:47,W 36th Street & W Calhoun Parkway,30166,11/3/2013 14:25,W 36th Street & W Calhoun Parkway,30166,N01832
0h 39m 47s,11/3/2013 13:47,W 36th Street & W Calhoun Parkway,30166,11/3/2013 14:26,W 36th Street & W Calhoun Parkway,30166,N01910
0h 14m 47s,11/3/2013 13:46,Lake Street & Knox Ave S,30158,11/3/2013 14:00,28th Street & Nicollet Ave. S,30064,N00081
0h 15m 9s,11/3/2013 13:46,Lake Street & Knox Ave S,30158,11/3/2013 14:01,28th Street & Nicollet Ave. S,30064,N00643
0h 17m 31s,11/3/2013 13:45,Coldwater Spring,30153,11/3/2013 14:03,Fort Snelling State Park,30159,C00537
0h 5m 6s,11/3/2013 13:39,West 15th Street & Willow,30093,11/3/2013 13:44,IDS Center,30042,N01071
0h 17m 11s,11/3/2013 13:38,Lake Harriet Bandshell,30157,11/3/2013 13:56,Lake Street & Knox Ave S,30158,N01104
0h 43m 56s,11/3/2013 13:37,100 Main Street SE,30000,11/3/2013 14:21,IDS Center,30042,N01168
0h 0m 25s,11/3/2013 13:37,University & Bank Street SE,30047,11/3/2013 13:38,University & Bank Street SE,30047,N01057
0h 14m 37s,11/3/2013 13:37,North 2nd Street & 4th Ave. N,30011,11/3/2013 13:51,Franklin & Portland,30041,N01862
0h 45m 41s,11/3/2013 13:36,100 Main Street SE,30000,11/3/2013 14:21,IDS Center,30042,C00490
0h 24m 24s,11/3/2013 13:33,St. Catherine University,30102,11/3/2013 13:57,University of St. Thomas,30155,N00922
0h 19m 58s,11/3/2013 13:29,Midtown YWCA,30080,11/3/2013 13:49,26th Street & Hennepin,30044,N00967
0h 18m 6s,11/3/2013 13:27,11th Street & Marquette,30040,11/3/2013 13:46,Lake Street & Lyndale,30013,N01722
0h 13m 5s,11/3/2013 13:23,Coffman Memorial Union,30024,11/3/2013 13:36,South 2nd Street & 3rd Ave. S,30030,N00137
0h 2m 33s,11/3/2013 13:23,Lake Harriet Bandshell,30157,11/3/2013 13:25,Lake Harriet Bandshell,30157,N01104
0h 9m 26s,11/3/2013 13:19,LaSalle Ave & 9th Street S,30167,11/3/2013 13:29,100 Main Street SE,30000,C00490
0h 11m 39s,11/3/2013 13:19,West 15th Street & Willow,30093,11/3/2013 13:31,26th Street & Hennepin,30044,N00139
0h 38m 51s,11/3/2013 13:18,Grand Ave & Lexington Parkway,30100,11/3/2013 13:57,Dale Street N & University Ave,30107,N00580
0h 20m 16s,11/3/2013 13:19,Lake Harriet Bandshell,30157,11/3/2013 13:40,Lake Street & Knox Ave S,30158,N00081
0h 38m 57s,11/3/2013 13:18,Grand Ave & Lexington Parkway,30100,11/3/2013 13:57,Dale Street N & University Ave,30107,N00235
0h 2m 59s,11/3/2013 13:18,22nd Street & Lyndale,30017,11/3/2013 13:21,Dupont Ave & 22nd Street,30048,C00477
0h 3m 37s,11/3/2013 13:17,Hennepin & Laurel Ave.,30010,11/3/2013 13:21,LaSalle Ave & 9th Street S,30167,C00461
0h 11m 23s,11/3/2013 13:15,22nd Ave S & Franklin Ave,30014,11/3/2013 13:26,West 15th Street & Willow,30093,N01936
0h 16m 12s,11/3/2013 13:14,22nd Ave S & Franklin Ave,30014,11/3/2013 13:30,Hennepin & Central Avenue NE,30005,N00948
0h 20m 7s,11/3/2013 13:14,N Milton Street & Summit Ave,30101,11/3/2013 13:34,University of St. Thomas,30155,C00545
0h 20m 22s,11/3/2013 13:14,N Milton Street & Summit Ave,30101,11/3/2013 13:34,University of St. Thomas,30155,N01132
0h 22m 49s,11/3/2013 13:14,Lake Street & Knox Ave S,30158,11/3/2013 13:37,Lake Street & Knox Ave S,30158,N00650
0h 19m 32s,11/3/2013 13:12,University of St. Thomas,30155,11/3/2013 13:31,St. Catherine University,30102,N00726
0h 5m 55s,11/3/2013 13:11,Downtown Library,30036,11/3/2013 13:17,2nd Street N & 8th Ave. N,30092,N00628
1h 19m 15s,11/3/2013 13:11,Chicago & 27th Street,30023,11/3/2013 14:30,Park Ave. S & 5th Street,30039,N00884
0h 11m 54s,11/3/2013 13:09,Lake Street & Knox Ave S,30158,11/3/2013 13:21,Lake Harriet Bandshell,30157,N01104
0h 27m 39s,11/3/2013 13:12,Fort Snelling State Park,30159,11/3/2013 13:40,Coldwater Spring,30153,C00403
0h 2m 15s,11/3/2013 13:08,Nicollet Ave & W 26th Street,30049,11/3/2013 13:10,MCAD,30018,N01907
0h 3m 46s,11/3/2013 13:08,26th Street & Lyndale,30022,11/3/2013 13:11,22nd Street & Lyndale,30017,C00477
0h 2m 31s,11/3/2013 13:08,Nicollet Ave & W 26th Street,30049,11/3/2013 13:10,MCAD,30018,C00423
0h 14m 56s,11/3/2013 13:05,MCAD,30018,11/3/2013 13:20,Walker Art Center,30016,N00910
0h 25m 3s,11/3/2013 13:04,Logan Park,30104,11/3/2013 13:29,Downtown Library,30036,N00231
0h 30m 32s,11/3/2013 13:04,Chicago Ave & Washington Ave S,30143,11/3/2013 13:34,6th Ave. SE & University Ave.,30088,N00161
0h 5m 50s,11/3/2013 13:03,Gateway Park,30091,11/3/2013 13:09,100 Main Street SE,30000,N01744
0h 19m 27s,11/3/2013 13:02,Lake Street & Knox Ave S,30158,11/3/2013 13:22,Lake Harriet Bandshell,30157,C00337
1h 29m 51s,11/3/2013 13:00,Chicago & 27th Street,30023,11/3/2013 14:30,Park Ave. S & 5th Street,30039,N00193
0h 16m 47s,11/3/2013 13:00,Merriam Park Library,30083,11/3/2013 13:16,Oak Street Ramp,30034,N00016
0h 10m 4s,11/3/2013 12:59,Macalester College,30086,11/3/2013 13:09,Grand Ave & Lexington Parkway,30100,N00235
0h 11m 37s,11/3/2013 12:58,Macalester College,30086,11/3/2013 13:10,Grand Ave & Lexington Parkway,30100,N00580
0h 12m 30s,11/3/2013 12:53,22nd Street & Lyndale,30017,11/3/2013 13:05,Lake Street & Lyndale,30013,N01940
0h 24m 25s,11/3/2013 12:52,Lake Harriet Bandshell,30157,11/3/2013 13:17,Lake Harriet Bandshell,30157,N00643
0h 11m 30s,11/3/2013 12:51,St. Catherine University,30102,11/3/2013 13:02,University of St. Thomas,30155,C00331
0h 24m 57s,11/3/2013 12:52,Lake Harriet Bandshell,30157,11/3/2013 13:17,Lake Harriet Bandshell,30157,N00081
0h 8m 38s,11/3/2013 12:50,27th Ave SE & University Ave.,30074,11/3/2013 12:59,25th Street & 33rd. Ave. S.,30001,C00384
0h 7m 1s,11/3/2013 12:49,Lake Street & Humboldt,30043,11/3/2013 12:56,Lake Street & Lyndale,30013,N00541
0h 19m 47s,11/3/2013 12:48,West 15th Street & Willow,30093,11/3/2013 13:08,Lake Street & Knox Ave S,30158,N01104
1h 7m 45s,11/3/2013 12:48,Lake Calhoun Center,30089,11/3/2013 13:56,Hennepin & Laurel Ave.,30010,N01077
0h 10m 33s,11/3/2013 12:45,Oak Street Ramp,30034,11/3/2013 12:56,Augsburg College,30002,N00001
0h 17m 27s,11/3/2013 12:44,Upton Ave S & Sheridan Ave S,30165,11/3/2013 13:02,Lake Street & Humboldt,30043,N01070
1h 32m 29s,11/3/2013 12:43,11th Street & Hennepin,30004,11/3/2013 14:16,Lake Calhoun Center,30089,N00985
1h 32m 57s,11/3/2013 12:43,11th Street & Hennepin,30004,11/3/2013 14:16,Lake Calhoun Center,30089,N00108
1h 2m 33s,11/3/2013 12:41,Emerson Ave. S & 24th Street,30061,11/3/2013 13:44,Emerson Ave. S & 24th Street,30061,N00166
1h 2m 39s,11/3/2013 12:41,Emerson Ave. S & 24th Street,30061,11/3/2013 13:43,Emerson Ave. S & 24th Street,30061,N01825
1h 2m 51s,11/3/2013 12:40,Emerson Ave. S & 24th Street,30061,11/3/2013 13:43,Emerson Ave. S & 24th Street,30061,N01909
0h 3m 23s,11/3/2013 12:37,University & Bank Street SE,30047,11/3/2013 12:40,South 2nd Street & 3rd Ave. S,30030,N00087
0h 22m 0s,11/3/2013 12:36,Midtown Exchange,30008,11/3/2013 12:58,West 36th Street & Bryant Ave S,30095,N00275
0h 18m 56s,11/3/2013 12:36,Selby Ave & Virginia Street,30137,11/3/2013 12:55,Merriam Park Library,30083,N00016
0h 7m 49s,11/3/2013 12:34,Elliot Hall,30058,11/3/2013 12:42,McNamara Center,30057,C00514
0h 20m 49s,11/3/2013 12:28,Washington & 2nd Ave. N,30021,11/3/2013 12:49,27th Ave SE & University Ave.,30074,C00384
0h 7m 26s,11/3/2013 12:22,Currie Park,30037,11/3/2013 12:30,Cedar Ave & 5th Street S,30038,N00198
0h 8m 3s,11/3/2013 12:20,Hennepin & Central Avenue NE,30005,11/3/2013 12:28,North 2nd Street & 4th Ave. N,30011,N00455
0h 14m 39s,11/3/2013 12:21,State Street & Cesar Chavez Street,30129,11/3/2013 12:35,6th Street & Jackson Street,30118,N00893
0h 15m 18s,11/3/2013 12:20,State Street & Cesar Chavez Street,30129,11/3/2013 12:35,6th Street & Jackson Street,30118,C00486
0h 15m 57s,11/3/2013 12:19,State Street & Cesar Chavez Street,30129,11/3/2013 12:35,6th Street & Jackson Street,30118,N01704
0h 18m 21s,11/3/2013 12:17,Boom Island Park,30151,11/3/2013 12:35,Boom Island Park,30151,N00447
0h 28m 19s,11/3/2013 12:16,100 Main Street SE,30000,11/3/2013 12:44,100 Main Street SE,30000,N01168
0h 28m 41s,11/3/2013 12:16,100 Main Street SE,30000,11/3/2013 12:44,100 Main Street SE,30000,N01087
0h 15m 33s,11/3/2013 12:15,Mississippi River Blvd & Summit Ave,30162,11/3/2013 12:30,Grand Ave & Fairview Ave,30085,N00384
0h 4m 46s,11/3/2013 12:12,11th Street & Hennepin,30004,11/3/2013 12:17,West 15th Street & Willow,30093,N00373
0h 9m 34s,11/3/2013 12:12,Minnehaha Park,30149,11/3/2013 12:21,Coldwater Spring,30153,N00878
0h 5m 20s,11/3/2013 12:11,11th Street & Hennepin,30004,11/3/2013 12:17,West 15th Street & Willow,30093,N01104
0h 14m 45s,11/3/2013 12:11,22nd Ave S & Franklin Ave,30014,11/3/2013 12:26,Washington & 2nd Ave. N,30021,N00243
0h 16m 30s,11/3/2013 12:11,6th Ave. SE & University Ave.,30088,11/3/2013 12:27,N 4th Ave & W River Parkway,30144,N00636
0h 10m 31s,11/3/2013 12:11,Minnehaha Park,30149,11/3/2013 12:21,Coldwater Spring,30153,N00551
0h 2m 0s,11/3/2013 12:09,26th Street & Hennepin,30044,11/3/2013 12:11,26th Street & Hennepin,30044,N00555
0h 4m 14s,11/3/2013 12:05,South 2nd Street & 3rd Ave. S,30030,11/3/2013 12:09,University & Bank Street SE,30047,N00087
0h 51m 7s,11/3/2013 12:04,100 Main Street SE,30000,11/3/2013 12:55,100 Main Street SE,30000,N00332
0h 50m 39s,11/3/2013 12:04,100 Main Street SE,30000,11/3/2013 12:54,100 Main Street SE,30000,N01746
0h 24m 10s,11/3/2013 12:02,Marshall Street NE & 8th Ave. NE,30098,11/3/2013 12:27,22nd Ave S & Franklin Ave,30014,N00020
0h 8m 58s,11/3/2013 12:02,Chicago Ave & Washington Ave S,30143,11/3/2013 12:11,Hennepin & Central Avenue NE,30005,N00931
0h 8m 57s,11/3/2013 12:02,Chicago Ave & Washington Ave S,30143,11/3/2013 12:11,Hennepin & Central Avenue NE,30005,N00252
0h 20m 37s,11/3/2013 12:03,Lake Street & Humboldt,30043,11/3/2013 12:24,Lake Calhoun Center,30089,N00147
0h 24m 6s,11/3/2013 12:01,Lake Street & Humboldt,30043,11/3/2013 12:25,Washington & 2nd Ave. N,30021,C00384
0h 19m 50s,11/3/2013 12:00,Logan Park,30104,11/3/2013 12:20,100 Main Street SE,30000,N00164
0h 20m 26s,11/3/2013 11:59,Logan Park,30104,11/3/2013 12:19,100 Main Street SE,30000,N01152
1h 2m 59s,11/3/2013 11:56,Midtown Exchange,30008,11/3/2013 12:59,LaSalle Ave & 9th Street S,30167,C00490
1h 3m 9s,11/3/2013 11:56,Midtown Exchange,30008,11/3/2013 12:59,LaSalle Ave & 9th Street S,30167,N00212
0h 14m 16s,11/3/2013 11:55,38th Street Light Rail,30163,11/3/2013 12:09,Minnehaha Park,30149,N00551
0h 14m 35s,11/3/2013 11:55,38th Street Light Rail,30163,11/3/2013 12:09,Minnehaha Park,30149,N00702
0h 7m 39s,11/3/2013 11:54,Nicollet Ave & W 26th Street,30049,11/3/2013 12:02,West 32nd Street & Bryant Ave S,30094,N01138
